id,username,created_at,lng,lat,text
1517602985706151936,NefertitiUnited,Fri Apr 22 20:35:22 +0000 2022,-80.075358,26.7886775,Exactly. Kill the bi$h that upstaged me for the past 4 years and give me all the awards. #SandraOh #KillingEve
1517602985785892864,beauti_am,Fri Apr 22 20:35:22 +0000 2022,-96.7617535,32.819858499999995,I know all my HOES miss me ! 😎😏
1517602986028986368,ChangPants,Fri Apr 22 20:35:22 +0000 2022,-115.1288465,36.1364125,"“An additional $611,000 was lost through a system-wide 12 percent cut to higher education operating budgets by stat… https://t.co/OOfdidSFBN"
1517602985303498752,NaudyiaaMonae,Fri Apr 22 20:35:22 +0000 2022,-83.1738665,32.6782075,Flint Baby 🧡 https://t.co/j4EKPuvqs7
1517602988784865281,Decksterrr,Fri Apr 22 20:35:22 +0000 2022,-90.24782400000001,38.653771,"Wednesday kicked my whole ass. It’s Friday afternoon and I’m just now feeling better. 2 days down isn’t that bad, e… https://t.co/wfHPAcEt3v"
1517602989191548928,DodgersCabal,Fri Apr 22 20:35:22 +0000 2022,-117.104989,32.810012,Could it be any clearer?
1517602989552377857,DonTupset,Fri Apr 22 20:35:23 +0000 2022,-85.587937,38.043688,Hey @Newsie2 I Googled 'nonplussed'. It was a little disconcerting. The two definitions for nonplussed were almost… https://t.co/U5uKl5pN5z
1517602989892059138,Jenkinsalicee,Fri Apr 22 20:35:23 +0000 2022,-72.672722,42.3321275,proud minor 🤝
1517602989980192772,gaijinity,Fri Apr 22 20:35:23 +0000 2022,-77.4547325,43.2320245,Such a great love story #EverythingEverywhereAllAtOnce  https://t.co/TET4LGlkLy
1517602989921419265,blvckrosepetvls,Fri Apr 22 20:35:23 +0000 2022,-96.961483,32.863917,There’s always a drink in my hand. 🍸 https://t.co/vudtVyN5zU
1517602990726778880,missessmalcolm,Fri Apr 22 20:35:23 +0000 2022,-73.9487755,40.655138,follow me. 💕 https://t.co/LqC6Q3A6Nv
1517602993457319940,debourbonhorto1,Fri Apr 22 20:35:23 +0000 2022,-82.7425825,27.822598499999998,@DADiClementi Thank you very much
1517602995034365953,CuratedGrowthCo,Fri Apr 22 20:35:24 +0000 2022,-93.811174,41.558937,"""Money is a great slave but a horrible master"" &lt;&lt; @TheSharkDaymond when asked what the best business advice he's re… https://t.co/FbPleBieyG"
1517602996313464833,TheElrodJr_31,Fri Apr 22 20:35:24 +0000 2022,-81.19485,34.1090235,I leave him alone for 5 min boom arrested cuh mawn
1517602997198635011,INITIATE_MUSIC_,Fri Apr 22 20:35:24 +0000 2022,-123.1204,49.2819,• Oh you haven’t listened to “Let You Go” yet!? 🤬 • WHAT IF I told you that you can hear it every Sunday on regula… https://t.co/s6uaXq9qto
1517602997550952448,ajlove41,Fri Apr 22 20:35:24 +0000 2022,-97.454799,32.761695,@__brittbrat_ @D210S Congratulations
1517602997932630027,majorgirlcyn,Fri Apr 22 20:35:25 +0000 2022,-73.9487755,40.655138,I want stew peas so bad smh
1517602998142259201,MistiGreenPena,Fri Apr 22 20:35:25 +0000 2022,-97.28591349999999,32.7799665,One of my greatest professional experiences of 21-22 was serving as a content creator and facilitator for TLF!… https://t.co/vcVBivragi
1517602999748763648,YoungSwave1,Fri Apr 22 20:35:25 +0000 2022,-93.2620465,44.9706105,Contact me for hoodies #CartelDeStoners #StickyIckyAcademy
1517602999538962435,breezinthru_,Fri Apr 22 20:35:25 +0000 2022,-95.046422,29.572523,Back to trips I’m planning for the next couple of months. How’s Canyon Lake? I’m planning to do a girl’s trip with… https://t.co/xyLxM3CIsq
1517602999987630080,BrianAllman,Fri Apr 22 20:35:25 +0000 2022,-116.5172895,33.8250795,THIS 👇 might be the #VoterFraud the @GOP was alluding to! #CheatersALL
1517603000222728192,combatwc1,Fri Apr 22 20:35:25 +0000 2022,-89.5694915,44.900818,"Greco Friday Facts: Would be training, coaching, mentoring the same as today if your entire life’s work depended on… https://t.co/LtJOBK5ExV"
1517603000784723969,yamane_patricia,Fri Apr 22 20:35:25 +0000 2022,-87.732013,41.8335845,@Cdngal16 And they’re getting scummier.
1517603001715802115,jimhofmann,Fri Apr 22 20:35:25 +0000 2022,-77.0143985,38.898602999999994,This is a lux apartment building.  Modern with a shitload of amenities.
1517603001862656001,Beene5Beene,Fri Apr 22 20:35:26 +0000 2022,-77.60468399999999,41.1179365,@SergeantAqGo These were conversations that should have been admitted into evidence!
1517603001795493888,RMB2,Fri Apr 22 20:35:25 +0000 2022,-87.769665,42.1342695,To my VC and founder network!I am on the non-profit board of @goodsportsinc that supplies sports equipment to kid… https://t.co/8WsPrXDcDw
1517603001933787138,tmj_den_banking,Fri Apr 22 20:35:26 +0000 2022,-105.0002242,39.7541032,Looking to score a job at Comerica Bank? You're in luck. Click the link in our bio for the job description and info… https://t.co/97dJR0pHMe
1517603002089021440,tmj_CAW_skltrd,Fri Apr 22 20:35:26 +0000 2022,-79.9091252,43.6554075,This Mechanics/Technicians job might be a great fit for you. Click the link in our bio to see it and more. 310T Lic… https://t.co/V60MRJICWF
1517603001241903107,shaw_sandy,Fri Apr 22 20:35:25 +0000 2022,-79.9135205,43.2606955,Happy #EarthDay2022! My colleagues and I joined @AndreaHorwath today toannounce our Ontario YouthClimateCorps to… https://t.co/44HMwnqjfa
1517603002177236994,JOKERSTRIBE,Fri Apr 22 20:35:26 +0000 2022,-81.057567,41.2516325,"An Absolute LEGEND in Windham 🔥 He will be missed on Friday Nights ! Cody Ap is the perfect replacement, here’s to… https://t.co/xJ14EEtB64"
1517603002474979330,JoBrittRankin,Fri Apr 22 20:35:26 +0000 2022,-80.6718,32.4309,A very noisy woodpecker joined me on the patio this afternoon….thankfully he moved on so I could enjoy the peace an… https://t.co/xNsZfSPdlp
1517603003208929281,tmj_clt_eng,Fri Apr 22 20:35:26 +0000 2022,-80.8599193,35.2146586,"Can you recommend anyone for this #GeneralScience job in Charlotte, NC? Click the link in our bio to see it and mor… https://t.co/4TYE7alJxO"
1517603003603111936,tmj_fay_pharm,Fri Apr 22 20:35:26 +0000 2022,-78.8520058,35.6608279,"We're hiring in Holly Springs, NC! Click the link in our bio to apply to this job and more: Pharmacy Technician - T… https://t.co/sV2Ud6fhlx"
1517603004039454720,nicollecaterina,Fri Apr 22 20:35:26 +0000 2022,-83.804475,27.698681999999998,@_RosieEverAfter @ms_platano Lmao I can’t wait to throw up with you ladies seriously
1517603004366602243,Shane_Awesome,Fri Apr 22 20:35:26 +0000 2022,-71.43666999999999,41.6989405,@KensethFan17_20 Honestly wasn't bad 🤷🏻‍♂️
1517603004404445190,blue_jeep,Fri Apr 22 20:35:26 +0000 2022,-86.27053950000001,45.001180000000005,@jennavd22 Come join! Also just remembered I have a 12 hour shift at the restaurant tomorrow too. 🙈
1517603006275067904,nikkotank,Fri Apr 22 20:35:27 +0000 2022,-77.0661695,39.05898,Don’t have stinky breath like come on
1517603006644162560,nhhssports,Fri Apr 22 20:35:27 +0000 2022,-71.4440805,42.971199,Braiden Bowman with a goal and it's 6-2 @Owlslacrosse.
1517603006807609345,jasminela66,Fri Apr 22 20:35:27 +0000 2022,-118.2273445,34.0433465,Hanging out with bums 🫣
1517603006824386560,TabbyGGG10,Fri Apr 22 20:35:27 +0000 2022,-123.1224015,44.065621,They b desperate.
1517603007684349952,eco_trent,Fri Apr 22 20:35:27 +0000 2022,-78.328113,44.3147895,Since 2017 @TrentUniversity has participated in @univ_Indonesia’s Green Metric World University Ranking. Submitting… https://t.co/HaqG3GfWda
1517603007503949824,thesoaringseaw1,Fri Apr 22 20:35:27 +0000 2022,-96.7349005,33.061242500000006,"Soon as my son got off the bus , straight to the hoop. 🏀 #basketball #3rdgrade #onlyboy #texas https://t.co/YD6KqQor1S"
1517603008917372928,MsJessicaGamble,Fri Apr 22 20:35:27 +0000 2022,-117.80213499999999,33.7337835,"@heathermpierce I placed myself in charge, they’ll thank me later 💅🏻"
1517603009278009345,beautiifuldecay,Fri Apr 22 20:35:27 +0000 2022,-118.03698299999999,33.818909500000004,“I’ll probably move” 🤧😂
1517603009487900673,iamgeeclay,Fri Apr 22 20:35:27 +0000 2022,-85.242564,35.0919545,👁 HAVE. S🧿👁‍🗨🥽🪬🫣👨🏽‍🏫🕶👓N it all 😂😆😂😂
1517603009525690369,Iamnotabot1950,Fri Apr 22 20:35:27 +0000 2022,-89.2665075,39.7393005,And just who in the fuck are you?
1517603010368528385,toni_thwd1,Fri Apr 22 20:35:28 +0000 2022,-122.16076749999999,47.4506245,"@Sharibearpaws1 You always make me feel better 💕. Love you lots 💗💓💕❤.  Happy, Happy Friday 😊."
1517603010230239232,SKonMovies,Fri Apr 22 20:35:27 +0000 2022,-79.2725695,43.629311,"Rolled my eyes at a couple of bros on our way out of #Paris13thDistrict, who were snickering as if they haven't see… https://t.co/uqyqGn6Guo"
1517603010335199233,WCoonen,Fri Apr 22 20:35:28 +0000 2022,-83.804475,27.698681999999998,The only way the @CNNplus debacle could have been a bigger disaster would be if the official launch date had been A… https://t.co/n3SR6nIWIc
1517603011807387648,BeaReno,Fri Apr 22 20:35:28 +0000 2022,-74.15394699999999,40.572376000000006,@voteblue100 @abastello2 Already follow her but RT’ing anyway!😎🔥🚀
1517603012675579906,Nicky_F44,Fri Apr 22 20:35:28 +0000 2022,-73.825288,42.7466125,I should have gotten a lawn mower tatted on my stomach 😓😪
1517603013019553794,Christo50353503,Fri Apr 22 20:35:28 +0000 2022,-89.5694915,44.900818,@PatriotStarseed What is normal to spider is chaos to a fly.
1517603014030340097,thais_liset,Fri Apr 22 20:35:28 +0000 2022,-73.723025,45.557830499999994,@Pascualo9 @pikaso_me screenshot please
1517603014051344384,brooksidemb,Fri Apr 22 20:35:28 +0000 2022,-94.5592815,39.1000485,@ericswalwell Dishonest
1517603013963173889,WETHEKINDOMQ,Fri Apr 22 20:35:28 +0000 2022,-81.902408,36.042268,Enjoy. The. Show. https://t.co/dvDgd5spHm
1517603013820567559,shaw_sandy,Fri Apr 22 20:35:28 +0000 2022,-79.9135205,43.2606955,We also got a head start on our commitment to plant 1 billion trees by joining @McMasterU professors and students f… https://t.co/3dvkf6aXjG
1517603015154405376,DOGE_MIKE_,Fri Apr 22 20:35:29 +0000 2022,-81.7348115,41.3849235,@garyblack00 @elonmusk And #Dogecoin will play a huge role imo. #FOMO
1517603015863144449,Fondalovesgems,Fri Apr 22 20:35:29 +0000 2022,-104.92209349999999,39.713563,@BatwoMANDA I have one! Love them!
1517603016030969856,cullullen,Fri Apr 22 20:35:29 +0000 2022,-73.9685415,40.780709,@ericeidelstein Waking Life - Linklater I think… 👀
1517603016823685121,alayna_fuller_,Fri Apr 22 20:35:29 +0000 2022,-80.18183450000001,38.9201425,@april_kaull Thank you so much! 😊
1517603017012355074,laynekushiyama,Fri Apr 22 20:35:29 +0000 2022,-156.4214125,20.6800615,@Roshan_Rinaldi @ektaka Maybe she is not fit to be in office…
1517603017108987905,BillyHeyen,Fri Apr 22 20:35:29 +0000 2022,-83.0059985,41.307304,We’ll get the two lefty aces on the mound — Clyde’s Eian Howey and Columbian’s Carson Mellott ⚾️
1517603018069450758,TheLoisLaneeee,Fri Apr 22 20:35:29 +0000 2022,-95.44648649999999,29.838495,I’m craving French fries…
1517603019063398400,UncleDonDon_,Fri Apr 22 20:35:30 +0000 2022,-118.4119065,34.0207895,Lol And Big Up Fresh Because The Wayyyyy We Use To Have Parties In @Abercrombie 😂😂😂 Everyday Freshman Year In Colle… https://t.co/lVi4MRoIzV
1517603023014350848,MileHighMagic30,Fri Apr 22 20:35:31 +0000 2022,-105.5508905,38.997935999999996,@eisenhower_iii @TristanSnell Why should they get special treatment?
1517603022544805899,MatthewDawn,Fri Apr 22 20:35:30 +0000 2022,-86.40961,35.84742,Happy Earth Day #newbeginnings #freshstart https://t.co/KA8ESAIwzD
1517603022813155328,LHS_Skins_Track,Fri Apr 22 20:35:30 +0000 2022,-97.34757350000001,37.552065999999996,T&amp;F at Wichita Haysville Campus has started. Boys are wearing 🔴 on ⚫️. Girls are appearing in ⚪️ on 🔴. https://t.co/AOzknzt1xt
1517603026067935239,Master_Steve00,Fri Apr 22 20:35:31 +0000 2022,-74.16780750000001,40.915047,"@CT_Dom Nigga, I thought it was a scammer"
1517603026466316293,Jdotcolombo,Fri Apr 22 20:35:31 +0000 2022,-118.4119065,34.0207895,"@pinkape_ @ArtHouseGarbage How do you know @ArtHouseGarbage name isn’t also Farohk? How’s it squatting, it’s a name?"
1517603027921866757,reality4Lifema,Fri Apr 22 20:35:32 +0000 2022,-89.5694915,44.900818,N*kkas in they feelings cause of left them in the past🤪
1517603027942879233,Miossi6,Fri Apr 22 20:35:32 +0000 2022,-79.42086499999999,38.003375500000004,4.22 4:31PFRSUPP BODYSIGHTING PLUGGINGLYFOR 2CHANNELING 3MERGINGA/NEGATIVESCAPSC/MY HEAD🚶🌑ACCELERATING… https://t.co/U5KTioKMG9
1517603029595435008,hojoismyname,Fri Apr 22 20:35:32 +0000 2022,-82.6694675,40.365159500000004,@JewhadiTM They have nothing to worry about if the current GOP leadership stays in place.
1517603029662502912,myliddopony666,Fri Apr 22 20:35:32 +0000 2022,-73.8494415,40.8503475,I think I’ll release a mix soon for you all
1517603029817585665,DaynaAmbrosio,Fri Apr 22 20:35:32 +0000 2022,-118.4119065,34.0207895,@ianshepherd @Tutadri Thanks Ian! I’ll check this out! :)
1517603029972828160,Jr67sAAAHockey,Fri Apr 22 20:35:32 +0000 2022,-75.8001415,45.248791,Congratulations Gabriel Crete! You’re commitment to hard work has paid off! #jr67sAlumni 👏🏼🥅💪🏼
1517603031646449664,roytugg,Fri Apr 22 20:35:33 +0000 2022,-82.985772,39.9946835,To make u mad imma drop the top n let her slide up yo block in it
1517603032682446850,SaintChris817,Fri Apr 22 20:35:33 +0000 2022,-97.1356375,32.70185,Ayyye me &amp; Billy got the same bday.
1517603031654801408,cbrown917,Fri Apr 22 20:35:33 +0000 2022,-85.7223455,38.195555,"Also made a visit to Cave Hill Cemetery to visit Boyce, Broadus, Robertson, and other @SBTS saints. https://t.co/yY3yetvMO9"
1517603033718439937,princessxjayd,Fri Apr 22 20:35:33 +0000 2022,-98.52005650000001,33.92642,Watch that baby !
1517603033814818820,littlekerouac,Fri Apr 22 20:35:33 +0000 2022,-87.732013,41.8335845,ok but driving in Chicago is an absolute nightmare and nothing can change my mind
1517603033861042178,keaba_kush,Fri Apr 22 20:35:33 +0000 2022,-73.9487755,40.655138,Beautiful 😍
1517603036926988288,WF_Bolton,Fri Apr 22 20:35:34 +0000 2022,-80.173475,44.745067500000005,Look what I got for Wrestlemania!!! @SNICKERS @AlexaBliss_WWE @SashaBanksWWE @MsCharlotteWWE #wwe #WrestleMania… https://t.co/4x6hulCeOh
1517603037241655297,AfricanCaptains,Fri Apr 22 20:35:34 +0000 2022,-83.099288,42.3527865,this is America | BLacK America | do You • YaLL came here in sLave ships remember DaT • I FLew In Via JKF New York… https://t.co/Al1arqXJH0
1517603039808528385,mcselasie,Fri Apr 22 20:35:35 +0000 2022,-95.44648649999999,29.838495,@SaddickAdams Noor you carry Arsenal come inside. S3s3 we we be free banter
1517603040731222018,ShaferJ4428,Fri Apr 22 20:35:35 +0000 2022,-95.3268995,29.547884500000002,@DukeToma @Valakento @dragonmount @PrimeVideo @TheWheelOfTime @KVHendry She certainly doesn't look like Josha (she… https://t.co/DTdNkFDRpH
1517603040332705792,BrockDedee,Fri Apr 22 20:35:35 +0000 2022,-112.128912,33.510205,#GCU2022 #Graduation22  So excited to be here today https://t.co/HPWLCelWfd
1517603042648113153,TheCurtisJr_,Fri Apr 22 20:35:35 +0000 2022,-73.9685415,40.780709,@brantheelite LMAO I FUCKING HATE YOU! 😂😂😂 I’m flicking your left testicle with my bony ass fingers on sight
1517603042551545858,DeltaEtaTreDAWG,Fri Apr 22 20:35:35 +0000 2022,-97.011168,32.655677999999995,Man @Money23Green is the right kind of asshole u gotta be to be successful. It’s not a obnoxious arrogance. But it’… https://t.co/bVDyYFk7QM
1517603042819981313,Rockk24,Fri Apr 22 20:35:35 +0000 2022,-76.61518050000001,39.396352,LFG !!  I’m so in for this
1517603042840956928,nomadicbeer,Fri Apr 22 20:35:35 +0000 2022,-97.754724,30.323345500000002,☀️ ☀️☀️☀️😎 ☀️☀️☀️☀️We brought the SUNNIES back!🌴 🌴🌴🌴🌴🌴🌴🌴🌴🌴 https://t.co/fdmygA07Xs
1517603044061593600,daveyb0072,Fri Apr 22 20:35:36 +0000 2022,-71.1486405,41.6861005,@CivilServantRet @clazzyclare And try to limit those tweets!!😂😂😂
1517603044153720832,tmj_nya_manuf,Fri Apr 22 20:35:36 +0000 2022,-73.28833,42.0298206,"We're hiring! Click to apply: Maintenance Mechanic - Canaan, CT - https://t.co/tPbuu4pws7 #Manufacturing #Canaan, CT"
1517603045303070721,AprilsBlessing_,Fri Apr 22 20:35:36 +0000 2022,-73.9685415,40.780709,I can’t wait till I don’t have to deal with NYPD traffic anymore.
1517603045277900800,Astone112_,Fri Apr 22 20:35:36 +0000 2022,-84.35244449999999,33.943456999999995,@puckluckLuke Delete your account
1517603046015913985,McKenzieDarrin,Fri Apr 22 20:35:36 +0000 2022,-106.96603300000001,44.7886575,@kim_4VOLS Couldn't afford bread or sugar... 🤣
1517603045990973440,thatgreatscott,Fri Apr 22 20:35:36 +0000 2022,-78.7834,35.7872,"Caption this image...🐱#catlife #pets #animals #catsofinstagram @ Cary, North Carolina https://t.co/BVZ57vPW2X"
1517603046540431360,CPark_1985,Fri Apr 22 20:35:36 +0000 2022,-77.1522215,38.7688675,10:30 puck drop - I know it’s a Friday but damn that’s late
1517603046666035200,meatsical,Fri Apr 22 20:35:36 +0000 2022,-121.469664,38.561722,@OldDramaProf Keep sticking up for rich people I guess. Pathetic.
1517603047928741891,Lucidxspice,Fri Apr 22 20:35:36 +0000 2022,-83.804475,27.698681999999998,Just checked in a Airbnb with my crush tho
1517603049308626944,RichardASalas3,Fri Apr 22 20:35:37 +0000 2022,-98.5406515,29.417501,@TheRealJavaMama Enjoy your day out🙂☀️
1517603049547644935,skoisirius,Fri Apr 22 20:35:37 +0000 2022,-73.9685415,40.780709,HAYMAKER.NOW.
1517603050109644801,billonica,Fri Apr 22 20:35:37 +0000 2022,-118.325145,34.182159999999996,@BobBanaag @WaltDisneyWorld Priceless 😍
1517603050290094087,Eben_Ik,Fri Apr 22 20:35:37 +0000 2022,-75.117998,40.0048655,Everytime 😂 they don’t use to listen
1517603050940100608,ovolynn,Fri Apr 22 20:35:37 +0000 2022,-115.23443549999999,36.0188045,@spIashish Biggest frauds but we champions lol… go push rocks or something
1517603053498736640,Melaatoninn_,Fri Apr 22 20:35:38 +0000 2022,-95.44648649999999,29.838495,"After all that surgery you’re still ugly, now that is what getsssss meeeee 👺"
1517603054434103298,boccibeatz,Fri Apr 22 20:35:38 +0000 2022,-75.117998,40.0048655,WHO SHARTED?;)
1517603054056521728,FunTraderGirl,Fri Apr 22 20:35:38 +0000 2022,-81.61250849999999,30.0942515,@humblceo hon-I still cant but Blocks on the app🥲Now my bank account disappeared (waited 3 wks for Plaid to verify… https://t.co/sPxkBf2dT1
1517603056602558471,scottdeveau,Fri Apr 22 20:35:39 +0000 2022,-73.9487755,40.655138,@NewsyNick That’s not a flower
1517603056749363200,AlannuhG,Fri Apr 22 20:35:39 +0000 2022,-83.1738665,32.6782075,@KatieBizU you the best 🔥#MetroAtlantachamberforracialblackequity #Southeastmegaregion #Southeasterners https://t.co/FcXNxdyPa9
1517603056355098624,OnleVibez,Fri Apr 22 20:35:38 +0000 2022,-76.785957,38.8878895,Our first ONLē Thrift of the year will be returning May 5th 6pm-11pm . Come out and buy / sell / trade rare thrift… https://t.co/u03TGXXgqt
1517603058146021376,airboyyy,Fri Apr 22 20:35:39 +0000 2022,-96.7617535,32.819858499999995,Just wanna feel important
1517603059878170625,gabebearsox3435,Fri Apr 22 20:35:39 +0000 2022,-87.732013,41.8335845,@whatsuplizard @koolking83 Truth   you and I disagree
1517603060012527616,Salute_Da_Swagg,Fri Apr 22 20:35:39 +0000 2022,-86.6807375,32.576227,"@ROB_WellDone Facts 😂, I went to comments to see what everyone was saying then I was like aw mane 😒🤦🏽‍♂️🤣"
1517603061677625345,BenCumminsFF,Fri Apr 22 20:35:40 +0000 2022,-90.517684,38.7930465,@topshotfund Congrats man! Wow!
1517603060981256192,ChadCarpenter_,Fri Apr 22 20:35:40 +0000 2022,-159.3600365,21.970733,Grateful Dead house https://t.co/bzbKt4jvWJ
1517603062176784390,RiffRaf979,Fri Apr 22 20:35:40 +0000 2022,-76.62048200000001,39.284712999999996,@RockyRhodes18 @DavidAFrench *speech.
1517603063187582981,FuadMkayed10,Fri Apr 22 20:35:40 +0000 2022,-71.4417,42.590147,@waliiidhicham @BleacherReport @wojespn These bots 🤣🤣🤣🤣
1517603063183380483,nmbernard,Fri Apr 22 20:35:40 +0000 2022,-78.74736899999999,42.7677015,@dominic96018301 Yes sir 👍🏼🔥 https://t.co/BogHttrZvh
1517603066345934848,kiterature,Fri Apr 22 20:35:41 +0000 2022,-97.587014,40.8680935,@dehart12 smart. I’ll shoot her an email
1517603067243515905,mikedogg56387,Fri Apr 22 20:35:41 +0000 2022,-94.1849135,45.5307205,@A_Twice3 Congratulations!!!
1517603067096707073,_IAmWood_,Fri Apr 22 20:35:41 +0000 2022,-90.1580165,32.230987,Hoes gon be hoes  . It was just my turn
1517603067570573312,jomazz51,Fri Apr 22 20:35:41 +0000 2022,-91.586972,42.038363,Please send the three elephants to sanctuary so they may live a more normal life. Thank you
1517603067725852673,Thedrjway,Fri Apr 22 20:35:41 +0000 2022,-75.77004099999999,42.746617,@SethMoldenhauer Probably only in the gym bro. But I’ve been waiting for my headphones to get fixed so last week or so not even there
1517603067860078598,AdithyaIzOn,Fri Apr 22 20:35:41 +0000 2022,-79.2725695,43.629311,Bloody 45
1517603068195459072,LBRERainbow,Fri Apr 22 20:35:41 +0000 2022,-118.1567105,33.809171500000005,The History of Earth Day https://t.co/4nvfT7LKBw
1517603067922980868,ShawnFinchum,Fri Apr 22 20:35:41 +0000 2022,-83.9638415,35.9824705,@Jimmer_34 Im from East Tennessee. https://t.co/2Iwzy51Z7i
1517603067746791425,husmani91,Fri Apr 22 20:35:41 +0000 2022,-87.732013,41.8335845,More then 4500 contributors and More then 120K tweets successful Campaign on social Media #AbsolutelyYesAltaf Hasht… https://t.co/P7qx2ObrFb
1517603068489216006,YinzerGritty,Fri Apr 22 20:35:41 +0000 2022,-75.1064885,40.177755000000005,This is why weight classes exist
1517603068631732226,heydusti,Fri Apr 22 20:35:41 +0000 2022,-85.4915405,32.597245,@hannahhisdead Rib pain feels like it takes days to go away.
1517603070418595841,xodebz,Fri Apr 22 20:35:42 +0000 2022,-97.9351915,29.8956065,And as soon as we find out who you are🕵️‍♀️ TRUST💯 you WILL be dealt with..
1517603071316082688,CoachPetrilli,Fri Apr 22 20:35:42 +0000 2022,-100.0768885,31.1688935,Gotta stay fueled hunting the target rich Pines of #bEastTexas! Future @MeanGreenFB Fam all over out here!#GMG… https://t.co/UAWzAVOOMo
1517603072691814404,That_Guy_Trei,Fri Apr 22 20:35:42 +0000 2022,-95.44648649999999,29.838495,Of course they had to find Christine evil ass an allie 🙄🙄 #SellingSunset
1517603073115439106,flaxseedthot,Fri Apr 22 20:35:42 +0000 2022,-80.244984,36.087168500000004,@youcant4cme Notice you didn’t call me a liar
1517603073325158401,AnikaCheyenne,Fri Apr 22 20:35:43 +0000 2022,-89.237048,48.4023265,"I see a lot of feel good Earth day activities happening in classrooms.That’s nice, our Mother deserves all of the… https://t.co/aC4ANCxJ13"
1517603073807425536,tawmn,Fri Apr 22 20:35:43 +0000 2022,-118.325145,34.182159999999996,@PeterFinchGolf Amazing!
1517603075174846464,TotalTrafficPHL,Fri Apr 22 20:35:43 +0000 2022,-75.10922,39.89826,Jammed in #CamdenCity on I-676 SB between Walt Whitman Bridge and I-76 #traffic https://t.co/BtegSRlPfO
1517603075246243846,Butter72035882,Fri Apr 22 20:35:43 +0000 2022,-87.732013,41.8335845,@OceanTarryn666 Great Gif
1517603075359444992,TotalTrafficOKC,Fri Apr 22 20:35:43 +0000 2022,-97.51373,35.63838,Accident in #NWOKC on Santa Fe Ave at NW 164th #OKCtraffic https://t.co/5PW2Tg7Vzy
1517603075346866177,TotalTrafficDC,Fri Apr 22 20:35:43 +0000 2022,-76.99497,38.87894,"Accident in #SeWashingtonDc on SE-SW Fwy / I-695 EB near 8th St SE [Exit1D], stopped or extremely slow back to 3rd… https://t.co/vhVTtFERc8"
1517603075426562049,TotalTrafficAUS,Fri Apr 22 20:35:43 +0000 2022,-97.7596,30.24214,Accident in #Austin on S 1st St at W Oltorf St #ATXtraffic https://t.co/8laei8iLor
1517603075430797312,totaltrafficclt,Fri Apr 22 20:35:43 +0000 2022,-80.67817,35.28827,ACCIDENT in #Charlotte on I-485 Outer loop after Rocky Riv Rd. ( Exit 36) #traffic https://t.co/FWT2jwReVT
1517603075447480320,TotalTrafficSD,Fri Apr 22 20:35:43 +0000 2022,-117.3276,33.1317,"Accident. Right lane blocked in #Carlsbad on 5 NB before Cannon Rd, stop and go traffic back to Poinsettia Ln… https://t.co/of7CpLIZVM"
1517603075447472131,TotalTrafficGRR,Fri Apr 22 20:35:43 +0000 2022,-85.68164,43.01696,Accident on right shoulder in #Kent on I 96 EB at Alpine Ave. Reported by MDOT #traffic https://t.co/xxSCs7Byx1
1517603076617736192,60_glg,Fri Apr 22 20:35:43 +0000 2022,-79.2725695,43.629311,"@TSN1050Radio @TSNHockey @OverDrive1050 Guys your scroll has Lafleur spelled incorrectly. You have Lefleur ,,, you may want to fix that."
1517603076642902018,TotalTrafficNYC,Fri Apr 22 20:35:43 +0000 2022,-74.04913,40.76285,"Accident. Right lane blocked in #NorthBergen on Rt 1-9/Tonnelle Ave/Broad Ave NB at 10th Street, stopped traffic ba… https://t.co/sUqKOpQn80"
1517603077867593728,TotalTrafficCLE,Fri Apr 22 20:35:44 +0000 2022,-81.8164,41.313,Accident in #Strongsville on Rt 82 near Howe Rd #traffic https://t.co/IXfI2jHBEJ
1517603077699907586,TotalTrafficPHL,Fri Apr 22 20:35:44 +0000 2022,-75.36225,39.90797,"Accident cleared in #SWARTHMORE on I-476 NB at Baltimore Pike/Media/Swarthmore/Exit 3, jammed back to I-95 #traffic https://t.co/BtegSRlPfO"
1517603078207426562,mj_mpls,Fri Apr 22 20:35:44 +0000 2022,-93.249777,45.049967,@gallant_dimwit @MNorthStar82 @chilenaeli @MnNiceFC @robblerouser @mattheweide @eringgreen @Ashe_Incendia @nhowlz… https://t.co/5UK9YBAsAq
1517603078685528065,TotalTrafficAUS,Fri Apr 22 20:35:44 +0000 2022,-97.7309,30.35614,Accident in #Austin on Burnet Rd south of W Anderson Ln #ATXtraffic https://t.co/8laei8iLor
1517603079637680129,dukebroo,Fri Apr 22 20:35:44 +0000 2022,-97.6547945,31.0533845,Austin today ? I’m walking around with it on me
1517603079956406276,_RosieEverAfter,Fri Apr 22 20:35:44 +0000 2022,-83.804475,27.698681999999998,@sapphirejade__ lol girl. i cant bring myself to delete pictures 😭
1517603079843155969,TotalTrafficPHL,Fri Apr 22 20:35:44 +0000 2022,-75.21678,40.12214,Vehicle on fire in #WhitemarshTwp on Camp Hl Rd NB/SB at Bethlehem Pike. Reported by Montco CAD #traffic https://t.co/BtegSRlPfO
1517603080577110019,TotalTrafficAUS,Fri Apr 22 20:35:44 +0000 2022,-97.7226,30.29005,Accident in #Travis on I-35 Lower Deck NB at 38 1/2 St #ATXtraffic https://t.co/8laei8iLor
